NORAD_CAT_ID_1,OBJECT_NAME_1,DSE_1,NORAD_CAT_ID_2,OBJECT_NAME_2,DSE_2,TCA,TCA_RANGE,TCA_RELATIVE_SPEED,MAX_PROB,DILUTION
55643,"STARLINK-5483 [+]",5.227,42794,"D-SAT [-]",5.76,"2023-11-13 23:55:20.976",0.732,14.368,0.00003319,0.385
53018,"STARLINK-4279 [+]",7.128,694,"ATLAS CENTAUR 2 [?]",7.647,"2023-11-15 22:24:39.377",1.853,5.762,0.00003318,0.467
52850,"STARLINK-4187 [+]",4.542,23608,"ARIANE 40+3 R/B [-]",4.32,"2023-11-12 19:49:24.702",1.308,14.715,0.00003316,0.759
54185,"STARLINK-5235 [+]",5.434,55326,"HAWK-6C [+]",5.192,"2023-11-13 15:06:38.266",0.944,10.809,0.00003309,0.3
49763,"STARLINK-3198 [+]",3.93,34103,"IRIDIUM 33 DEB [-]",3.783,"2023-11-12 07:37:16.927",1.052,6.315,0.00003301,0.27
52355,"STARLINK-3877 [+]",3.137,57201,"SITRO-AIS 9 (SHCHUKIN) [+]",3.015,"2023-11-11 18:42:21.691",1.029,7.707,0.00003294,0.276
53684,"STARLINK-4624 [+]",1.685,23986,"PEGASUS DEB [-]",1.99,"2023-11-10 08:23:40.326",1.007,8.704,0.00003292,0.282
53655,"STARLINK-4470 [+]",4.438,57168,"OBJECT C [+]",4.249,"2023-11-13 01:21:02.490",0.664,14.948,0.00003287,0.429
47822,"STARLINK-2407 [+]",2.136,53699,"CZ-4C R/B [-]",2.301,"2023-11-10 21:24:54.372",0.799,13.694,0.00003287,0.357
56356,"STARLINK-5535 [+]",7.314,33721,"FENGYUN 1C DEB [-]",9.409,"2023-11-15 22:01:41.733",0.969,10.13,0.00003287,0.294
55336,"STARLINK-5655 [+]",2.216,57193,"SITRO-AIS 8 (ANOKHIN) [+]",1.602,"2023-11-10 10:13:17.213",0.81,13.509,0.00003286,0.352
47724,"STARLINK-2116 [+]",2.14,44888,"CZ-4B R/B [-]",2.177,"2023-11-10 13:26:22.334",0.882,12.319,0.00003283,0.323
55478,"STARLINK-5691 [+]",3.901,44593,"CZ-4B DEB [-]",3.441,"2023-11-12 04:22:55.052",0.977,9.933,0.00003274,0.293
53141,"STARLINK-4103 [+]",1.699,36258,"FENGYUN 1C DEB [-]",3.608,"2023-11-10 05:34:26.087",0.755,14.27,0.0000327,0.379
56289,"STARLINK-30095 [P]",2.025,46442,"FENGYUN 1C DEB [-]",7.162,"2023-11-10 19:25:37.466",1.911,7.205,0.0000327,0.504
53140,"STARLINK-4170 [+]",1.284,57191,"POLYTECH-UNIVERSE 3 (RS46S) [+]",1.025,"2023-11-09 20:03:29.831",1.05,6.762,0.00003269,0.273
51775,"STARLINK-3620 [+]",3.177,57198,"YARILO 3 [+]",2.491,"2023-11-11 06:33:34.258",0.708,14.672,0.00003268,0.405
52706,"STARLINK-3970 [+]",4.566,228,"DELTA 1 DEB [-]",6.127,"2023-11-13 09:36:36.573",0.933,11.252,0.00003263,0.308
47811,"STARLINK-2392 [+]",2.739,57174,"OBJECT J [+]",2.619,"2023-11-11 10:02:32.515",0.965,10.389,0.00003262,0.298
52133,"STARLINK-3707 [+]",1.4,56743,"NEXTSAT-2 [+]",1.286,"2023-11-10 02:07:15.638",0.754,14.261,0.00003258,0.381
54084,"STARLINK-5183 [+]",3.031,30333,"FENGYUN 1C DEB [-]",2.622,"2023-11-11 00:33:07.432",0.888,12.283,0.00003251,0.324
50847,"STARLINK-3319 [+]",0.753,57197,"A-SEANSAT-PG1 [+]",0.558,"2023-11-09 07:53:35.846",1.045,7.245,0.00003248,0.276
52349,"STARLINK-3819 [+]",2.393,16791,"COSMOS 1758 [?]",2.61,"2023-11-10 23:47:51.896",0.822,13.429,0.00003245,0.351
51968,"STARLINK-3681 [+]",1.336,5091,"COSMOS 397 DEB [-]",1.031,"2023-11-09 14:16:43.772",0.952,10.966,0.00003244,0.303
46723,"STARLINK-1826 [+]",5.628,26321,"CZ-4B DEB [-]",6.092,"2023-11-14 04:10:28.750",1.016,8.674,0.00003243,0.284
48398,"STARLINK-2588 [+]",4.718,32235,"FENGYUN 1C DEB [-]",4.702,"2023-11-12 17:05:53.283",1.051,6.995,0.00003243,0.275
45407,"STARLINK-1275 [+]",2.226,57184,"MONITOR-2 (RS39S) [+]",2.23,"2023-11-11 01:19:19.493",1.067,5.979,0.00003237,0.271
52125,"STARLINK-3727 [+]",1.065,30095,"FENGYUN 1C DEB [-]",1.267,"2023-11-09 17:01:16.498",0.716,14.735,0.00003234,0.405
48399,"STARLINK-2587 [+]",7.258,40695,"FENGYUN 1C DEB [-]",8.513,"2023-11-15 09:09:01.390",0.724,14.662,0.00003233,0.4
51755,"STARLINK-3460 [+]",2.89,55327,"HAWK-6A [+]",3.232,"2023-11-11 16:04:10.369",1.027,8.331,0.00003224,0.283
52882,"STARLINK-4181 [+]",4.789,29944,"FENGYUN 1C DEB [-]",4.511,"2023-11-12 23:54:02.023",0.991,9.778,0.00003223,0.293
46122,"STARLINK-1604 [+]",1.844,57044,"OBJECT AS [+]",1.845,"2023-11-10 15:51:54.806",0.983,9.993,0.00003222,0.296
48323,"STARLINK-2515 [+]",2.465,57208,"SITRO-AIS 11 (SHEFFER) [+]",2.399,"2023-11-11 05:05:11.059",1.033,8.097,0.00003216,0.282
55346,"STARLINK-5631 [+]",5.775,31758,"FENGYUN 1C DEB [-]",7.19,"2023-11-14 01:11:23.089",0.788,14.043,0.00003214,0.37
52993,"STARLINK-4264 [+]",1.36,56744,"SNIPE 4 [+]",1.324,"2023-11-10 02:01:26.869",0.714,14.675,0.0000321,0.409
49175,"STARLINK-3087 [+]",7.155,39421,"UNISAT-5 [-]",6.649,"2023-11-15 11:33:49.648",1.056,7.01,0.00003204,0.277
53679,"STARLINK-4632 [+]",6.536,27267,"PSLV DEB [-]",7.096,"2023-11-15 04:30:00.489",0.671,14.992,0.000032,0.436
55936,"STARLINK-5882 [+]",6.621,40242,"PEGASUS DEB [-]",8.741,"2023-11-14 21:22:58.503",0.811,13.761,0.000032,0.361
48442,"STARLINK-2644 [+]",6.984,40029,"FLOCK 1C-2 [-]",7.202,"2023-11-15 13:32:47.424",0.852,11.164,0.00003198,0.278
54810,"STARLINK-5408 [+]",2.664,34679,"COSMOS 2251 DEB [-]",3.018,"2023-11-10 21:58:54.303",0.991,9.914,0.00003193,0.296
53153,"STARLINK-4098 [+]",2.675,43521,"CZ-2C R/B [-]",2.644,"2023-11-11 03:51:33.931",1.097,4.077,0.00003191,0.267
55372,"STARLINK-5568 [+]",7.586,38298,"CZ-2D DEB [-]",7.408,"2023-11-15 23:34:21.470",0.793,13.937,0.00003189,0.37
47550,"STARLINK-1909 [+]",7.56,57204,"SITRO-AIS 12 (SMIRENNIY) [+]",6.81,"2023-11-15 15:02:56.470",0.717,14.667,0.00003188,0.41
45674,"STARLINK-1457 [+]",2.504,45685,"STARLINK-1402 [P]",2.97,"2023-11-11 03:39:03.384",1.858,1.642,0.00003182,0.44
50175,"STARLINK-3291 [+]",3.193,36626,"COSMOS 2251 DEB [-]",17.33,"2023-11-11 22:03:35.116",0.97,10.586,0.00003179,0.304
53565,"STARLINK-4575 [+]",2.161,50363,"COSMOS 1408 DEB [-]",2.291,"2023-11-10 19:24:43.540",0.83,13.412,0.00003174,0.355
55492,"STARLINK-5013 [+]",5.386,56296,"STARLINK-30089 [P]",5.283,"2023-11-13 19:34:38.737",2.453,10.288,0.00003174,0.752
55365,"STARLINK-5639 [+]",0.762,41337,"ASTRO-H (HITOMI) [-]",0.601,"2023-11-09 02:20:54.408",1.019,8.981,0.00003172,0.29
46740,"STARLINK-1848 [+]",4.55,53815,"STRIX-1 [+]",4.582,"2023-11-13 08:58:01.059",0.731,14.56,0.00003169,0.404
48358,"STARLINK-2624 [+]",6.093,29507,"CZ-4B R/B [-]",5.691,"2023-11-14 06:02:22.989",0.765,14.231,0.00003167,0.387
53050,"STARLINK-4343 [+]",6.014,23105,"STEP 2 [?]",6.369,"2023-11-14 18:19:19.289",0.996,10.486,0.00003166,0.309
55275,"STARLINK-5260 [+]",6.244,56309,"LUMELITE-4 [+]",7.247,"2023-11-14 19:04:37.941",1.018,9.085,0.00003163,0.291
53985,"STARLINK-5147 [+]",0.44,43431,"CZ-4B DEB [-]",0.532,"2023-11-09 01:07:37.529",1.063,7.128,0.00003155,0.279
53654,"STARLINK-4420 [+]",6.037,57168,"OBJECT C [+]",5.845,"2023-11-14 15:38:51.850",0.678,14.948,0.00003154,0.438
53775,"STARLINK-4722 [+]",3.485,33843,"COSMOS 2251 DEB [-]",3.453,"2023-11-12 00:01:38.109",0.864,13.017,0.00003151,0.344
52606,"STARLINK-3928 [+]",6.14,21836,"DMSP 5D-2 F11 DEB [-]",6.331,"2023-11-14 22:40:03.801",0.998,9.86,0.00003149,0.298
48405,"STARLINK-2570 [+]",2.981,57175,"CUBEBEL 2 (EU11S) [+]",2.298,"2023-11-11 02:04:55.125",0.727,14.622,0.00003147,0.41
45777,"STARLINK-1490 [P]",1.716,57850,"STARLINK-30425 [+]",2.001,"2023-11-10 07:03:56.421",0.952,11.256,0.00003142,0.313
52347,"STARLINK-3826 [+]",2.85,57032,"OBJECT AE [+]",2.65,"2023-11-11 10:58:19.491",1.086,5.777,0.00003142,0.274
50170,"STARLINK-3245 [+]",4.854,57197,"A-SEANSAT-PG1 [+]",4.541,"2023-11-13 07:28:38.950",0.967,10.892,0.00003134,0.309
54060,"STARLINK-5169 [+]",4.827,2685,"DIAMANT DEB [-]",5.248,"2023-11-13 15:11:07.388",0.974,10.824,0.00003129,0.307
46171,"STARLINK-1633 [+]",2.467,26178,"CZ-4B DEB [-]",2.212,"2023-11-10 08:23:33.308",0.808,13.834,0.00003122,0.371
46753,"STARLINK-1922 [+]",1.427,18958,"COSMOS 1933 [?]",0.862,"2023-11-09 11:14:00.035",0.789,14.044,0.00003115,0.381
45081,"STARLINK-1151 [+]",6.043,42343,"NOAA 16 DEB [-]",6.85,"2023-11-14 20:12:20.261",1.08,6.502,0.00003115,0.278
46566,"STARLINK-1740 [+]",1.788,53815,"STRIX-1 [+]",1.46,"2023-11-10 06:02:26.292",1.09,5.902,0.00003109,0.276
53193,"STARLINK-4351 [+]",5.903,5088,"COSMOS 397 DEB [-]",5.963,"2023-11-14 01:33:34.494",0.685,15.24,0.00003108,0.44
54059,"STARLINK-5173 [+]",5.555,56747,"OBJECT E [+]",4.896,"2023-11-13 16:05:52.778",1.061,7.667,0.00003103,0.284
55762,"STARLINK-5603 [+]",4.134,43763,"UPPER FREE FLYER [-]",4.775,"2023-11-12 22:05:53.874",0.673,15.019,0.00003099,0.449
53015,"STARLINK-4262 [+]",3.861,23608,"ARIANE 40+3 R/B [-]",3.731,"2023-11-12 05:41:25.949",1.583,13.401,0.00003099,0.671
55959,"STARLINK-5929 [+]",7.03,58018,"ANSER-FLW2 [+]",6.486,"2023-11-15 07:54:38.539",0.728,14.627,0.00003097,0.415
47919,"STARLINK-2405 [+]",3.494,44541,"SL-12 DEB [-]",8.06,"2023-11-12 06:41:36.516",0.971,12.345,0.00003092,0.312
56301,"STARLINK-30101 [+]",4.612,33875,"IRIDIUM 33 DEB [-]",5.028,"2023-11-13 10:52:33.620",1.536,13.492,0.00003084,0.664
48404,"STARLINK-2593 [+]",4.842,27153,"PSLV DEB [-]",4.23,"2023-11-12 21:13:34.693",0.726,14.692,0.00003082,0.418
53282,"STARLINK-4164 [+]",3.63,28855,"PSLV DEB [-]",6.882,"2023-11-12 03:10:29.938",1.015,9.669,0.00003082,0.299
53189,"STARLINK-4391 [+]",0.465,14420,"COSMOS 252 DEB [-]",0.958,"2023-11-09 05:38:20.284",0.694,14.897,0.00003068,0.44
55776,"STARLINK-5810 [+]",6.529,56641,"CZ-6A DEB [-]",8.354,"2023-11-14 15:57:33.322",0.74,14.602,0.00003067,0.412
56301,"STARLINK-30101 [+]",7.057,89172,"UNKNOWN [-]",12.195,"2023-11-15 21:32:58.915",1.885,9.413,0.00003065,0.545
50173,"STARLINK-3289 [+]",3.705,55437,"STARLINK-5080 [P]",3.577,"2023-11-12 02:57:23.810",1.889,2.406,0.00003058,0.45
48391,"STARLINK-2607 [+]",1.918,57176,"SITRO-AIS 5 (KATYS) [+]",1.168,"2023-11-09 22:26:08.522",0.747,14.533,0.00003053,0.41
45685,"STARLINK-1402 [P]",7.234,46682,"STARLINK-1776 [+]",6.929,"2023-11-15 09:59:32.372",1.566,11.837,0.0000305,0.544
48688,"STARLINK-2742 [+]",0.415,32363,"FENGYUN 1C DEB [-]",0.629,"2023-11-09 01:47:48.809",0.953,11.58,0.00003048,0.322
48587,"STARLINK-2242 [+]",6.134,29785,"FENGYUN 1C DEB [-]",6.085,"2023-11-14 14:03:38.105",0.728,14.707,0.00003045,0.423
52300,"STARLINK-3769 [+]",5.28,18958,"COSMOS 1933 [?]",5.418,"2023-11-14 00:34:27.556",1.067,7.927,0.00003039,0.289
47600,"STARLINK-2005 [+]",5.781,55437,"STARLINK-5080 [P]",5.397,"2023-11-13 22:38:05.097",1.558,11.993,0.00003034,0.55
55704,"STARLINK-30051 [P]",2.482,89067,"UNKNOWN [-]",2.538,"2023-11-10 13:40:22.869",1.589,13.519,0.00003032,0.653
45684,"STARLINK-1401 [P]",6.545,56945,"OBJECT P [+]",6.057,"2023-11-14 20:12:48.001",0.741,14.657,0.00003029,0.417
46682,"STARLINK-1776 [+]",5.465,35802,"IRIDIUM 33 DEB [-]",6.362,"2023-11-13 22:51:00.372",1.109,5.579,0.00003029,0.279
52355,"STARLINK-3877 [+]",0.422,57582,"OBJECT C [+]",0.357,"2023-11-09 01:33:07.613",1.082,7.274,0.00003026,0.286
53156,"STARLINK-4087 [+]",4.718,44888,"CZ-4B R/B [-]",4.869,"2023-11-13 06:02:40.364",0.973,11.167,0.00003024,0.318
45542,"STARLINK-1371 [+]",3.859,57208,"SITRO-AIS 11 (SHEFFER) [+]",3.794,"2023-11-12 14:33:56.081",1.061,8.299,0.00003024,0.292
50833,"STARLINK-3316 [P]",2.247,57841,"STARLINK-30410 [+]",2.458,"2023-11-10 18:19:03.891",1.02,9.884,0.00003023,0.304
55471,"STARLINK-5711 [+]",3.827,56295,"STARLINK-30083 [P]",3.518,"2023-11-12 04:24:02.131",2.555,9.763,0.00003023,0.758
55998,"STARLINK-5902 [+]",4.402,46483,"CZ-4B DEB [-]",4.379,"2023-11-12 22:10:16.895",0.98,10.99,0.00003021,0.316
52614,"STARLINK-3982 [+]",0.4,33624,"FENGYUN 1C DEB [-]",5.921,"2023-11-09 04:19:43.427",0.736,14.709,0.00003019,0.422
53860,"STARLINK-4799 [+]",1.002,36422,"COSMOS 2251 DEB [-]",2.279,"2023-11-09 19:13:03.637",0.898,12.727,0.00003019,0.345
48568,"STARLINK-2217 [+]",0.64,37093,"COSMOS 2251 DEB [-]",1.953,"2023-11-09 02:03:22.417",0.931,12.144,0.00003016,0.333
54086,"STARLINK-5211 [+]",2.643,48697,"STARLINK-2715 [-]",2.224,"2023-11-10 15:03:00.601",1.629,11.087,0.00003016,0.53
56295,"STARLINK-30083 [P]",6.347,57532,"STARLINK-30251 [+]",6.315,"2023-11-15 00:18:07.260",1.842,10.352,0.00003014,0.567
45685,"STARLINK-1402 [P]",3.822,46788,"STARLINK-1929 [+]",3.176,"2023-11-12 00:07:20.037",1.668,10.467,0.0000301,0.518
44969,"STARLINK-1092 [+]",2.587,31445,"FENGYUN 1C DEB [-]",3.068,"2023-11-11 09:05:47.718",0.731,14.711,0.00003009,0.426
45541,"STARLINK-1369 [+]",6.453,56225,"AAC-HSI-SAT1 [+]",6.475,"2023-11-15 05:36:50.464",0.969,11.335,0.00003006,0.321
55420,"STARLINK-5604 [+]",0.481,57391,"LEMUR-2-DEVERILL-M-T [+]",0.679,"2023-11-09 02:01:45.774",1.038,9.317,0.00003005,0.3
44937,"STARLINK-1079 [+]",2.954,41039,"CZ-4C R/B [-]",2.181,"2023-11-10 22:13:28.604",0.738,14.665,0.00002998,0.423
56289,"STARLINK-30095 [P]",5.473,57135,"STARLINK-6127 [+]",5.529,"2023-11-14 06:10:43.078",2.021,6.486,0.00002993,0.52
51758,"STARLINK-3458 [+]",6.865,21836,"DMSP 5D-2 F11 DEB [-]",6.196,"2023-11-14 19:25:46.935",1.083,7.55,0.0000299,0.289
51715,"STARLINK-3533 [+]",6.925,17563,"DELTA 1 R/B(2) [-]",9.265,"2023-11-15 17:58:08.156",1.078,8.762,0.00002982,0.291
45054,"STARLINK-1156 [+]",2.758,33843,"COSMOS 2251 DEB [-]",3.048,"2023-11-11 14:18:24.240",0.864,13.382,0.0000298,0.364
46692,"STARLINK-1791 [+]",6.783,52034,"MINOTAUR 4 DEB [-]",6.526,"2023-11-15 07:00:49.994",1.154,1.104,0.00002978,0.273
55279,"STARLINK-5323 [+]",0.531,25510,"DELTA 2 R/B(1) [-]",0.549,"2023-11-09 01:58:48.516",1.573,5.367,0.00002976,0.393
55276,"STARLINK-5261 [+]",2.05,52913,"CZ-4C R/B [-]",2.304,"2023-11-10 14:20:10.766",0.778,14.281,0.00002975,0.405
48128,"STARLINK-2469 [+]",3.893,57322,"OBJECT AW [-]",3.828,"2023-11-12 15:41:51.571",1.061,8.664,0.00002975,0.297
56293,"STARLINK-30090 [+]",7.413,32787,"COMPASS-1 [-]",7.516,"2023-11-15 23:59:10.105",1.442,14.256,0.00002972,0.734
52616,"STARLINK-4015 [+]",4.812,55327,"HAWK-6A [+]",4.883,"2023-11-13 07:40:42.853",1.12,5.597,0.00002971,0.281
56112,"STARLINK-6080 [+]",5.82,35765,"COSMOS 2251 DEB [-]",6.342,"2023-11-14 12:27:43.273",1.125,5.162,0.00002971,0.28
52599,"STARLINK-4024 [+]",7.209,57017,"OBJECT P [+]",7.143,"2023-11-15 17:05:49.123",1.076,8.06,0.00002968,0.293
52472,"STARLINK-3881 [+]",2.382,52937,"NEUSAR [+]",2.23,"2023-11-11 01:00:16.711",1.097,7.111,0.00002963,0.288
53488,"STARLINK-4421 [+]",3.274,39771,"H-2A R/B [-]",3.698,"2023-11-12 02:06:16.943",0.71,14.909,0.00002961,0.445
53084,"STARLINK-4319 [+]",4.552,33315,"RAPIDEYE 3 [-]",5.216,"2023-11-13 07:40:47.886",0.848,13.592,0.00002954,0.374
56296,"STARLINK-30089 [P]",6.399,56394,"STARLINK-6305 [+]",6.397,"2023-11-14 22:21:38.649",2.123,1.216,0.00002953,0.502
50833,"STARLINK-3316 [P]",7.24,57671,"STARLINK-30296 [+]",7.666,"2023-11-15 18:08:27.937",0.941,12.161,0.00002949,0.337
48281,"STARLINK-2520 [+]",3.948,13403,"SL-3 R/B [-]",4.103,"2023-11-12 15:10:13.755",0.996,13.976,0.00002947,0.474
52882,"STARLINK-4181 [+]",3.671,31920,"FENGYUN 1C DEB [-]",3.688,"2023-11-11 21:03:12.558",1.111,6.46,0.00002946,0.286
45360,"STARLINK-1279 [+]",2.892,49264,"CUPID [+]",2.561,"2023-11-11 06:32:41.115",1.111,6.54,0.00002941,0.287
53990,"STARLINK-5075 [+]",1.217,43084,"CZ-2C R/B [-]",1.27,"2023-11-09 19:24:51.412",1.124,5.856,0.00002931,0.284
50179,"STARLINK-3283 [+]",5.254,41023,"TIANHUI 1-03 DEB [-]",6.072,"2023-11-14 00:45:55.542",0.845,13.692,0.00002929,0.379
44768,"STARLINK-1063 [+]",2.641,43788,"FLOCK 3S-3 [-]",3.184,"2023-11-11 07:18:45.813",0.951,9.131,0.00002928,0.272
52853,"STARLINK-4189 [+]",0.89,57034,"OBJECT AG [+]",0.599,"2023-11-09 03:21:36.591",0.753,14.64,0.00002925,0.425
53556,"STARLINK-4505 [+]",2.893,42260,"DMSP 5D-2 F13 DEB [-]",2.653,"2023-11-11 02:25:38.525",0.823,13.949,0.00002925,0.389
53998,"STARLINK-5128 [+]",5.513,18650,"SL-8 DEB [-]",5.243,"2023-11-14 01:49:23.597",1.106,7.019,0.00002924,0.29
52629,"STARLINK-4022 [+]",5.939,35066,"COSMOS 2251 DEB [-]",8.804,"2023-11-14 17:37:04.258",1.143,4.373,0.00002924,0.28
56140,"STARLINK-5375 [+]",4.233,37456,"FENGYUN 1C DEB [-]",11.004,"2023-11-12 17:56:08.391",1.039,9.784,0.00002921,0.309
46709,"STARLINK-1810 [+]",4.468,55437,"STARLINK-5080 [P]",4.402,"2023-11-12 22:44:28.238",1.92,3.549,0.00002921,0.464
53136,"STARLINK-4152 [+]",3.698,27255,"PSLV DEB [-]",4.974,"2023-11-12 06:20:40.586",1.08,8.339,0.00002913,0.298
55663,"STARLINK-5473 [+]",0.286,24893,"SL-3 DEB [-]",0.267,"2023-11-09 02:37:51.276",0.81,14.081,0.00002912,0.397
50808,"STARLINK-3355 [+]",1.382,40221,"COSMOS 2251 DEB [-]",5.525,"2023-11-09 21:04:05.115",0.924,12.532,0.00002909,0.348
52457,"STARLINK-3899 [+]",6.749,22547,"SL-16 DEB [-]",6.261,"2023-11-14 23:59:20.602",0.9,12.956,0.00002906,0.358
57969,"STARLINK-30484 [+]",1.326,35857,"IRIDIUM 33 DEB [-]",1.198,"2023-11-09 17:11:39.836",0.371,6.795,0.00002905,0.096
45545,"STARLINK-1374 [+]",2.216,41338,"CHUBUSAT-2 [-]",2.475,"2023-11-10 23:18:49.641",1.15,4.261,0.00002899,0.281
48111,"STARLINK-2448 [+]",3.038,31612,"FENGYUN 1C DEB [-]",8.156,"2023-11-11 13:45:16.255",1.032,10.203,0.00002886,0.314
56024,"STARLINK-5772 [+]",5.841,40041,"FLOCK 1C-3 [-]",5.905,"2023-11-14 08:50:44.869",0.984,7.994,0.00002885,0.267
51869,"STARLINK-3588 [+]",7.053,35996,"COSMOS 2251 DEB [-]",8.158,"2023-11-15 05:28:25.164",1.165,2.749,0.00002885,0.279
46689,"STARLINK-1788 [+]",1.192,40033,"FLOCK 1C-11 [-]",1.497,"2023-11-09 23:32:11.363",0.676,14.684,0.00002883,0.389
54827,"STARLINK-5383 [+]",6.573,57201,"SITRO-AIS 9 (SHCHUKIN) [+]",6.305,"2023-11-15 01:40:10.303",1.09,8.126,0.00002883,0.298
47744,"STARLINK-2158 [+]",3.826,40528,"TITAN 4B DEB [-]",3.913,"2023-11-12 09:05:13.311",1.016,10.673,0.00002882,0.32
54853,"STARLINK-5427 [+]",1.242,47015,"FENGYUN 1C DEB [-]",1.327,"2023-11-09 18:12:14.020",0.876,13.398,0.00002881,0.371
53906,"STARLINK-5054 [+]",2.235,57006,"OBJECT C [+]",2.506,"2023-11-11 00:55:00.810",0.934,12.449,0.0000288,0.348
53678,"STARLINK-4418 [+]",4.421,87293,"UNKNOWN [-]",4.511,"2023-11-13 00:13:56.369",0.795,14.473,0.00002871,0.41
51728,"STARLINK-3448 [+]",3.888,31608,"FENGYUN 1C DEB [-]",3.953,"2023-11-11 22:04:11.587",0.854,13.74,0.00002871,0.382
55762,"STARLINK-5603 [+]",6.116,58020,"NESS [+]",6.132,"2023-11-14 21:40:13.619",0.703,14.994,0.00002869,0.464
55638,"STARLINK-5507 [+]",0.508,58018,"ANSER-FLW2 [+]",0.46,"2023-11-09 07:17:02.476",0.704,14.987,0.00002869,0.463
46758,"STARLINK-1928 [+]",3.054,49404,"OBJECT K [-]",2.42,"2023-11-11 03:43:21.016",0.757,14.665,0.00002864,0.432
51798,"STARLINK-3634 [+]",5.74,55437,"STARLINK-5080 [P]",5.363,"2023-11-13 21:48:49.011",1.657,11.3,0.00002862,0.549
48582,"STARLINK-2236 [+]",6.578,29256,"SL-24 DEB [-]",7.221,"2023-11-15 07:23:51.368",1.017,10.962,0.00002859,0.322
51888,"STARLINK-3536 [+]",3.5,48697,"STARLINK-2715 [-]",3.287,"2023-11-11 16:33:28.454",1.802,8.727,0.00002857,0.505
47911,"STARLINK-2371 [+]",2.493,36732,"FENGYUN 1C DEB [-]",3.498,"2023-11-11 07:19:34.019",0.759,14.632,0.00002854,0.432
45674,"STARLINK-1457 [+]",7.116,57167,"STRATOSAT-TK 1 (RS52S) [+]",6.986,"2023-11-15 18:21:15.070",0.94,12.451,0.00002851,0.349
53563,"STARLINK-4561 [+]",6.105,34397,"COSMOS 2251 DEB [-]",6.155,"2023-11-14 18:14:05.931",0.984,11.596,0.00002847,0.334
57819,"STARLINK-30390 [+]",5.802,25979,"ARIANE 40 R/B [-]",5.325,"2023-11-13 21:29:16.939",0.992,14.094,0.00002845,0.484
44737,"STARLINK-1032 [+]",2.671,89161,"UNKNOWN [-]",3.737,"2023-11-11 05:14:09.223",0.991,11.521,0.00002837,0.333
48665,"STARLINK-2653 [+]",4.955,49261,"CS1 [+]",4.756,"2023-11-13 10:51:41.249",1.076,9.033,0.00002837,0.307
45658,"STARLINK-1441 [+]",4.956,47607,"STARLINK-2025 [P]",5.493,"2023-11-13 14:35:21.852",1.899,6.077,0.00002834,0.483
46689,"STARLINK-1788 [+]",3.162,5154,"THORAD AGENA D DEB [-]",3.43,"2023-11-11 22:48:24.512",1.095,8.32,0.00002833,0.302
55271,"STARLINK-5306 [+]",5.343,58020,"NESS [+]",5.207,"2023-11-13 23:28:34.999",1.169,3.722,0.00002828,0.283
54185,"STARLINK-5235 [+]",5.997,55324,"HAWK-6B [+]",5.755,"2023-11-14 04:37:15.853",1.022,10.802,0.00002824,0.325
56486,"STARLINK-6201 [+]",2.123,21397,"OKEAN-3 [?]",2.261,"2023-11-10 16:42:07.898",1.401,4.393,0.00002822,0.343
54766,"STARLINK-5471 [+]",6.98,19274,"OKEAN-1 [?]",6.621,"2023-11-15 04:33:52.321",1.628,13.589,0.00002816,0.715
53805,"STARLINK-4763 [+]",4.695,57017,"OBJECT P [+]",4.298,"2023-11-12 20:48:19.101",1.127,7.034,0.00002813,0.295
51759,"STARLINK-3456 [+]",6.901,57196,"HORS 2 [+]",6.934,"2023-11-15 17:03:05.871",0.864,13.683,0.0000281,0.385
56135,"STARLINK-5563 [+]",1.639,8679,"DELTA 1 DEB [-]",1.682,"2023-11-10 01:18:28.368",1.079,9.147,0.0000281,0.309
53501,"STARLINK-4434 [+]",5.446,24682,"PEGASUS DEB [-]",5.658,"2023-11-14 05:32:49.960",0.687,15.097,0.00002808,0.485
55307,"STARLINK-5288 [+]",3.989,33707,"FENGYUN 1C DEB [-]",4.996,"2023-11-12 12:33:58.387",0.952,12.333,0.00002803,0.351
55927,"STARLINK-5919 [+]",1.69,49123,"CZ-4C R/B [-]",2.016,"2023-11-10 08:21:24.600",0.757,14.702,0.00002802,0.442
58072,"STARLINK-30506 [+]",4.884,43844,"OBJECT P [-]",4.931,"2023-11-13 17:13:20.473",0.333,11.512,0.000028,0.111
57079,"STARLINK-6245 [+]",3.186,57204,"SITRO-AIS 12 (SMIRENNIY) [+]",2.919,"2023-11-11 17:40:49.513",0.375,7.357,0.00002798,0.099
54181,"STARLINK-5227 [+]",2.059,56445,"ELECTRON R/B [-]",1.614,"2023-11-10 03:00:11.700",1.07,9.555,0.00002795,0.313
47663,"STARLINK-2053 [+]",6.22,4649,"THORAD AGENA D DEB [-]",7.022,"2023-11-14 07:12:44.443",0.985,11.776,0.00002791,0.341
48565,"STARLINK-2191 [+]",6.645,57197,"A-SEANSAT-PG1 [+]",6.384,"2023-11-15 03:43:28.998",1.122,7.493,0.00002791,0.299
54793,"STARLINK-5433 [+]",2.355,56754,"TROPICS-07 [+]",2.35,"2023-11-10 11:48:20.023",1.183,2.94,0.00002791,0.284
55499,"STARLINK-5366 [+]",3.304,54387,"CZ-6A DEB [-]",3.439,"2023-11-11 23:18:36.541",1.044,10.385,0.00002786,0.322
