OBJECT_NAME_1,OBJECT_NAME_2,MAX_PROB,OperationalStatus_1,OperationalStatus_2
"LEMUR-2-DAISY-HARPER [+]","STARLINK-3146 [+]",0.000002034,+],+]
"STARLINK-5474 [+]","SITRO-AIS 5 (KATYS) [+]",0.000002034,+],+]
"STARLINK-2127 [+]","OBJECT AL [+]",0.000002033,+],+]
"STARLINK-3545 [+]","OBJECT U [+]",0.000002031,+],+]
"STARLINK-2596 [+]","AVION KALUGA 650 [+]",0.000002031,+],+]
"LEMUR-2-CHRISTINAHOLT [+]","STARLINK-1280 [+]",0.00000203,+],+]
"LEMUR-2-TINYKEV [+]","STARLINK-4114 [+]",0.00000203,+],+]
"STARLINK-2576 [+]","OBJECT AD [+]",0.00000203,+],+]
"JY1SAT (JO-97) [+]","STARLINK-4456 [+]",0.000002028,+],+]
"XINGYUN-2 01 [+]","STARLINK-4350 [+]",0.000002028,+],+]
"STARLINK-1594 [+]","NETSAT-2 [+]",0.000002027,+],+]
"SKYSAT-A [+]","STARLINK-5326 [+]",0.000002025,+],+]
"SHIYAN 1 (SY-1) [+]","STARLINK-5183 [+]",0.000002023,+],+]
"CUTE [+]","STARLINK-3615 [+]",0.000002023,+],+]
"STARLINK-1986 [+]","OBJECT AR [+]",0.000002022,+],+]
"STARLINK-5410 [+]","OBJECT AC [+]",0.000002021,+],+]
"CUPID [+]","STARLINK-30377 [+]",0.000002021,+],+]
"JILIN-1 09 [+]","HAWK-6B [+]",0.00000202,+],+]
"UMKA 1 (RS40S) [+]","CUBESX-HSE 3 (RS42S) [+]",0.00000202,+],+]
"STARLINK-4112 [+]","OBJECT D [+]",0.00000202,+],+]
"S-NET B [+]","STARLINK-5563 [+]",0.00000202,+],+]
"STARLINK-5205 [+]","OBJECT M [+]",0.00000202,+],+]
"STARLINK-2028 [+]","VIZARD-METEO (RS38S) [+]",0.00000202,+],+]
"STARLINK-1759 [+]","OBJECT AP [+]",0.000002018,+],+]
"STARLINK-5199 [+]","JILIN-1 KUANFU 02A [+]",0.000002018,+],+]
"STARLINK-5040 [+]","OBJECT D [+]",0.000002017,+],+]
"ORBICRAFT-ZORKY [+]","OBJECT D [+]",0.000002017,+],+]
"MONITOR-2 (RS39S) [+]","STARLINK-30463 [+]",0.000002016,+],+]
"ODIN [+]","LEMUR-2-PAPPY [+]",0.000002016,+],+]
"STARLINK-4787 [+]","SITRO-AIS 6 (CHIRKIN) [+]",0.000002016,+],+]
"STARLINK-3191 [+]","OBJECT D [+]",0.000002016,+],+]
"ESEO [+]","STARLINK-5502 [+]",0.000002015,+],+]
"STARLINK-4272 [+]","OBJECT D [+]",0.000002015,+],+]
"STARLINK-2631 [+]","SITRO-AIS 10 (BURDAEV) [+]",0.000002015,+],+]
"STARLINK-3898 [+]","OBJECT C [+]",0.000002015,+],+]
"Z-SAT [+]","STARLINK-6032 [+]",0.000002015,+],+]
"STARLINK-5012 [+]","SVYATOBOR 1 (RS60S) [+]",0.000002013,+],+]
"MOVE-II [+]","STARLINK-5053 [+]",0.000002013,+],+]
"SJ-12 [+]","STARLINK-6083 [+]",0.000002013,+],+]
"LEMUR-2-ANDIS [+]","STARLINK-4372 [+]",0.000002012,+],+]
"NANOSATC-BR2 [+]","OBJECT K [+]",0.000002012,+],+]
"AEROCUBE 8C [+]","STARLINK-30171 [+]",0.000002011,+],+]
"BY70-2 [+]","STARLINK-4386 [+]",0.000002011,+],+]
"BRIK-II [+]","OBJECT AA [+]",0.00000201,+],+]
"IHOPSAT-TD [+]","STARLINK-30128 [+]",0.00000201,+],+]
"STARLINK-1234 [+]","CUBEBEL 2 (EU11S) [+]",0.000002008,+],+]
"STARLINK-4092 [+]","OBJECT AH [+]",0.000002007,+],+]
"LEMUR-2-TINYKEV [+]","STARLINK-4648 [+]",0.000002007,+],+]
"SUPERVIEW NEO-1 01 [+]","SPACEBEE-168 [+]",0.000002007,+],+]
"SNUGLITE [+]","STARLINK-4470 [+]",0.000002007,+],+]
"STARLINK-5217 [+]","SITRO-AIS 7 (FARTUSHNIY) [+]",0.000002006,+],+]
"SAUDISAT 5A [+]","STARLINK-3597 [+]",0.000002005,+],+]
"STARLINK-5449 [+]","OBJECT M [+]",0.000002004,+],+]
"RANGE-B [+]","STARLINK-5591 [+]",0.000002004,+],+]
"NANOSATC-BR2 [+]","BRO-4 [+]",0.000002004,+],+]
"STARLINK-2105 [+]","OBJECT AD [+]",0.000002003,+],+]
"LEMUR-2-TINYKEV [+]","STARLINK-3338 [+]",0.000002003,+],+]
"D-STAR ONE (SPARROW) [+]","STARLINK-2255 [+]",0.000002003,+],+]
"STARLINK-2115 [+]","OBJECT AS [+]",0.000002002,+],+]
"STARLINK-1765 [+]","OBJECT Z [+]",0.000002001,+],+]
"STARLINK-5220 [+]","OBJECT V [+]",0.000002,+],+]
"STARLINK-4782 [+]","OBJECT E [+]",0.000002,+],+]
"ICEYE-X5 [+]","STARLINK-4762 [+]",0.000001999,+],+]
"LEMUR-2-DEMBITZ [+]","STARLINK-4370 [+]",0.000001998,+],+]
"STARLINK-5924 [+]","CSC-2 [+]",0.000001997,+],+]
"STARLINK-3059 [+]","LEMUR-2-DEVERILL-M-T [+]",0.000001997,+],+]
"ISAT [+]","HORS 2 [+]",0.000001996,+],+]
"KAITUO 1B [+]","STARLINK-30476 [+]",0.000001996,+],+]
"SALSAT [+]","STARLINK-2332 [+]",0.000001996,+],+]
"STARLINK-1461 [+]","NETSAT-4 [+]",0.000001995,+],+]
"STARLINK-1553 [+]","ARCCUBE 1 (RS25S) [+]",0.000001995,+],+]
"CS2 [+]","STARLINK-4181 [+]",0.000001994,+],+]
"STARLINK-3634 [+]","OBJECT AF [+]",0.000001993,+],+]
"THEA [+]","STARLINK-4386 [+]",0.000001993,+],+]
"EAGLET-I [+]","STARLINK-5546 [+]",0.000001992,+],+]
"STARLINK-4751 [+]","HORS 2 [+]",0.000001992,+],+]
"URESAT-1 [+]","ORB-12 STRIDER [+]",0.000001992,+],+]
"SKYKRAFT-1 [+]","OBJECT L [+]",0.000001992,+],+]
"STARLINK-5183 [+]","SITRO-AIS 11 (SHEFFER) [+]",0.00000199,+],+]
"STARLINK-3655 [+]","OBJECT AQ [+]",0.000001989,+],+]
"STARLINK-1063 [+]","DEKART [+]",0.000001989,+],+]
"KEPLER-6 (ROCINANTE) [+]","XINGSHIDAI 10 [+]",0.000001988,+],+]
"JILIN-1 GAOFEN 03D11 [+]","TAUSAT-2 [+]",0.000001988,+],+]
"STARLINK-3370 [+]","SITRO-AIS 12 (SMIRENNIY) [+]",0.000001987,+],+]
"COSMOS 2523 [+]","STARLINK-4452 [+]",0.000001985,+],+]
"STARLINK-2288 [+]","OBJECT H [+]",0.000001983,+],+]
"BRIO [+]","STARLINK-1981 [+]",0.000001982,+],+]
"STARLINK-2263 [+]","HIBARI [+]",0.000001982,+],+]
"STARLINK-2578 [+]","CUBEBEL 2 (EU11S) [+]",0.000001981,+],+]
"STARLINK-5023 [+]","HORS 1 [+]",0.000001981,+],+]
"DRUMS TARGET-1 [+]","STARLINK-30528 [+]",0.00000198,+],+]
"LEMUR-2-TINYKEV [+]","STARLINK-3251 [+]",0.000001979,+],+]
"STARLINK-5226 [+]","OBJECT AJ [+]",0.000001979,+],+]
"STARLINK-5558 [+]","ANSER-FLW2 [+]",0.000001978,+],+]
"STARLINK-4497 [+]","SNIPE 4 [+]",0.000001977,+],+]
"BRIO [+]","STARLINK-5778 [+]",0.000001977,+],+]
"YAOGAN-30 A [+]","GECAM-A [+]",0.000001977,+],+]
"STARLINK-5412 [+]","OBJECT C [+]",0.000001976,+],+]
"STARLINK-5278 [+]","YARILO 3 [+]",0.000001976,+],+]
"STARLINK-5037 [+]","OBJECT V [+]",0.000001976,+],+]
"CELTEE 1 [+]","STARLINK-5692 [+]",0.000001976,+],+]
"SAUDISAT 5B [+]","STARLINK-5471 [+]",0.000001976,+],+]
"TK-2 [+]","STARLINK-5851 [+]",0.000001976,+],+]
"STARLINK-1972 [+]","YARILO 3 [+]",0.000001975,+],+]
"STARLINK-3053 [+]","LEMUR-2-MANO [+]",0.000001975,+],+]
"ITASAT [+]","STARLINK-5818 [+]",0.000001974,+],+]
"STARLINK-2114 [+]","OBJECT AL [+]",0.000001974,+],+]
"YAOGAN-35 02B [+]","OBJECT Q [+]",0.000001974,+],+]
"FLOCK 3S-1 [+]","STARLINK-2024 [+]",0.000001973,+],+]
"FLOCK 3S-1 [+]","STARLINK-2636 [+]",0.000001971,+],+]
"TEIKYOSAT-4 (OORURI) [+]","STARLINK-30191 [+]",0.000001971,+],+]
"EAGLET-I [+]","STARLINK-30311 [+]",0.000001971,+],+]
"COSMOS 2494 (SKRL-756 2) [+]","STARLINK-5932 [+]",0.00000197,+],+]
"ISAT [+]","STARLINK-1010 [+]",0.00000197,+],+]
"STARLINK-2600 [+]","Z-SAT [+]",0.000001969,+],+]
"STARLINK-5264 [+]","MONITOR-4 (RS57S) [+]",0.000001967,+],+]
"STARLINK-5225 [+]","NANOZOND 1 (RS49S) [+]",0.000001966,+],+]
"STARLINK-1658 [+]","HORS 1 [+]",0.000001966,+],+]
"S-NET B [+]","STARLINK-4444 [+]",0.000001966,+],+]
"STARLINK-2573 [+]","SITRO-AIS 7 (FARTUSHNIY) [+]",0.000001964,+],+]
"GMS-T [+]","ONEWEB-0240 [+]",0.000001963,+],+]
"ASTROCAST 0.1 [+]","STARLINK-1979 [+]",0.000001962,+],+]
"STARLINK-2628 [+]","OBJECT AH [+]",0.000001962,+],+]
"STARLINK-5200 [+]","NANOZOND 1 (RS49S) [+]",0.000001962,+],+]
"STARLINK-3825 [+]","OBJECT AH [+]",0.000001961,+],+]
"STARLINK-2070 [+]","YARILO 3 [+]",0.000001961,+],+]
"STARLINK-4438 [+]","MONITOR-2 (RS39S) [+]",0.00000196,+],+]
"STARLINK-1240 [+]","OBJECT AD [+]",0.000001959,+],+]
"STARLINK-3845 [+]","OBJECT G [+]",0.000001959,+],+]
"LKW-3 [+]","TYVAK-0129 [+]",0.000001957,+],+]
"FLOCK 4S-36 [+]","LEMUR-2-VANDENDRIES [+]",0.000001956,+],+]
"STARLINK-5158 [+]","OBJECT N [+]",0.000001955,+],+]
"S-NET A [+]","STARLINK-5620 [+]",0.000001954,+],+]
"KAZSCISAT-1 [+]","STARLINK-2621 [+]",0.000001954,+],+]
"OBJECT C [+]","YAOGAN-36 04A [+]",0.000001954,+],+]
"LEMUR-2-SARAHBETTYBOO [+]","STARLINK-1773 [+]",0.000001953,+],+]
"SPROUT [+]","STARLINK-4043 [+]",0.000001952,+],+]
"MAKERSAT 0 [+]","STARLINK-5109 [+]",0.000001951,+],+]
"STARLINK-1130 (DARKSAT) [+]","OBJECT AE [+]",0.000001951,+],+]
"STARLINK-3361 [+]","SITRO-AIS 8 (ANOKHIN) [+]",0.000001951,+],+]
"YAOGAN-35 03A [+]","DISCO-1 [+]",0.000001951,+],+]
"EAGLET-I [+]","STARLINK-6313 [+]",0.000001949,+],+]
"SEEDS II (CO-66) [+]","STARLINK-4325 [+]",0.000001949,+],+]
"SPAWAR-CAL-R [+]","STARLINK-4625 [+]",0.000001948,+],+]
"ODIN [+]","SPACEBEE-174 [+]",0.000001947,+],+]
"STARLINK-3644 [+]","OBJECT S [+]",0.000001947,+],+]
"STARLINK-4195 [+]","OBJECT E [+]",0.000001946,+],+]
"DS-EO [+]","STARLINK-30221 [+]",0.000001946,+],+]
"STARLINK-5193 [+]","UTMN 2 (RS27S) [+]",0.000001944,+],+]
"MOVE-II [+]","STARLINK-5053 [+]",0.000001944,+],+]
"STARLINK-4168 [+]","OBJECT M [+]",0.000001943,+],+]
"SHIJIAN-6 04A (SJ-6 04A) [+]","STARLINK-4328 [+]",0.000001942,+],+]
"HIBARI [+]","STARLINK-5153 [+]",0.000001941,+],+]
"LEMUR-2-ZO [+]","STARLINK-1464 [+]",0.000001941,+],+]
"ELSA-D CLIENT [+]","UMBRA-05 [+]",0.000001941,+],+]
"LEMUR-2-PAPPY [+]","STARLINK-30392 [+]",0.00000194,+],+]
"STARLINK-3907 [+]","OBJECT AK [+]",0.000001938,+],+]
"DRUMS [+]","STARLINK-4747 [+]",0.000001937,+],+]
"STARLINK-3446 [+]","POLYTECH-UNIVERSE 3 (RS46S) [+]",0.000001935,+],+]
"STARLINK-4483 [+]","OBJECT N [+]",0.000001934,+],+]
"STARLINK-3526 [+]","SITRO-AIS 6 (CHIRKIN) [+]",0.000001933,+],+]
"COSMOS 2536 [+]","STARLINK-5223 [+]",0.000001932,+],+]
"SPACEBEE-142 [+]","OBJECT B [+]",0.000001932,+],+]
"STARLINK-3100 [+]","LEMUR-2-MANO [+]",0.00000193,+],+]
"STARLINK-3352 [+]","OBJECT T [+]",0.00000193,+],+]
"CS2 [+]","STARLINK-3542 [+]",0.000001929,+],+]
"XINGYUN-2 02 [+]","STARLINK-2354 [+]",0.000001929,+],+]
"SPACEBEE-144 [+]","STARLINK-30529 [+]",0.000001929,+],+]
"STARLINK-3650 [+]","OBJECT AR [+]",0.000001928,+],+]
"STARLINK-5200 [+]","NANOZOND 1 (RS49S) [+]",0.000001928,+],+]
"STARLINK-1738 [+]","OBJECT T [+]",0.000001927,+],+]
"STARLINK-3500 [+]","OBJECT T [+]",0.000001927,+],+]
"HIBER-2 [+]","STARLINK-5026 [+]",0.000001925,+],+]
"HAWK-A [+]","STARLINK-4620 [+]",0.000001924,+],+]
"STARLINK-3042 [+]","PVCC [+]",0.000001923,+],+]
"STARLINK-4048 [+]","OBJECT AH [+]",0.000001922,+],+]
"STARLINK-5392 [+]","OBJECT M [+]",0.000001921,+],+]
"STARLINK-1392 [+]","NEXTSAT-2 [+]",0.00000192,+],+]
"STARLINK-4212 [+]","OBJECT G [+]",0.000001918,+],+]
"SHIJIAN-6 03A (SJ-6 03A) [+]","STARLINK-5827 [+]",0.000001918,+],+]
"DRUMS [+]","STARLINK-3452 [+]",0.000001917,+],+]
"SAUDISAT 5A [+]","STARLINK-4214 [+]",0.000001917,+],+]
"SPACEBEE-7 [+]","STARLINK-1144 [+]",0.000001916,+],+]
"SPACEBEE-6 [+]","STARLINK-3565 [+]",0.000001914,+],+]
"SNUSAT-2 [+]","STARLINK-5507 [+]",0.000001914,+],+]
"STARLINK-5217 [+]","SITRO-AIS 7 (FARTUSHNIY) [+]",0.000001913,+],+]
"NETSAT-1 [+]","STARLINK-3258 [+]",0.000001913,+],+]
"LEMUR-2-GUSTAVO [+]","STARLINK-2185 [+]",0.000001911,+],+]
"YAM-5 [+]","OBJECT P [+]",0.000001911,+],+]
"STARLINK-4622 [+]","MONITOR-4 (RS57S) [+]",0.00000191,+],+]
"SHIYAN 1 (SY-1) [+]","STARLINK-2296 [+]",0.00000191,+],+]
"OBJECT C [+]","OBJECT D [+]",0.000001909,+],+]
"NANOSATC-BR2 [+]","NUSAT-33 (ALBANIA-2) [+]",0.000001908,+],+]
"OBJECT A [+]","STARLINK-30416 [+]",0.000001906,+],+]
"STARLINK-1750 [+]","SITRO-AIS 8 (ANOKHIN) [+]",0.000001906,+],+]
"LEMUR-2-NATALIEMURRAY [+]","STARLINK-2702 [+]",0.000001905,+],+]
"GLOBAL-2 [+]","STARLINK-5814 [+]",0.000001904,+],+]
"BRIO [+]","STARLINK-3580 [+]",0.000001904,+],+]
"STARLINK-4211 [+]","OBJECT AF [+]",0.000001904,+],+]
"W-CUBE [+]","STARLINK-30540 [+]",0.000001903,+],+]
"CORVUS BC4 [+]","STARLINK-4459 [+]",0.000001903,+],+]
"POLAR SCOUT KODIAK [+]","STARLINK-1958 [+]",0.000001902,+],+]
"STARLINK-2587 [+]","KUZGTU 1 (RS47S) [+]",0.000001901,+],+]
"STARLINK-2568 [+]","Z-SAT [+]",0.0000019,+],+]
"STARLINK-3630 [+]","NANOZOND 1 (RS49S) [+]",0.0000019,+],+]
"FORMOSAT 7-2 [+]","OBJECT Z [+]",0.000001898,+],+]
"BRITE-AUSTRIA [+]","IRIDIUM 160 [+]",0.000001897,+],+]
"S-NET C [+]","STARLINK-30473 [+]",0.000001896,+],+]
"STARLINK-4575 [+]","OBJECT L [+]",0.000001896,+],+]
"SPACEBEE-7 [+]","STARLINK-2604 [+]",0.000001895,+],+]
"STARLINK-4784 [+]","HORS 1 [+]",0.000001895,+],+]
"JILIN-1 GAOFEN 03D53 [+]","STARLINK-30487 [+]",0.000001895,+],+]
"SONATE [+]","ARMSAT1 URDANETA [+]",0.000001894,+],+]
"STARLINK-4184 [+]","OBJECT P [+]",0.000001892,+],+]
"STARLINK-3664 [+]","OBJECT A [+]",0.000001892,+],+]
"STARLINK-5009 [+]","OBJECT AS [+]",0.000001891,+],+]
"STARLINK-3352 [+]","KUZGTU 1 (RS47S) [+]",0.000001891,+],+]
"SJ-12 [+]","STARLINK-5462 [+]",0.000001889,+],+]
"STARLINK-1892 [+]","KOSEN-1 [+]",0.000001889,+],+]
"STARLINK-2568 [+]","STRIX-1 [+]",0.000001888,+],+]
"EXCITE [+]","STARLINK-5502 [+]",0.000001887,+],+]
"STARLINK-2612 [+]","HORS 1 [+]",0.000001886,+],+]
"STARLINK-2526 [+]","OBJECT F [+]",0.000001886,+],+]
"STARLINK-5281 [+]","JILIN-1 KUANFU 02A [+]",0.000001886,+],+]
"STARLINK-2253 [+]","OBJECT F [+]",0.000001885,+],+]
"JILIN-1 GAOFEN 03D08 [+]","BLACKJACK ACES-3 [+]",0.000001885,+],+]
"XINGYUN-2 01 [+]","STARLINK-4343 [+]",0.000001884,+],+]
"COSMOS 2523 [+]","STARLINK-2254 [+]",0.000001883,+],+]
"SALSAT [+]","STARLINK-1805 [+]",0.000001883,+],+]
"STARLINK-3449 [+]","UMKA 1 (RS40S) [+]",0.000001882,+],+]
"HIBER-2 [+]","STARLINK-1972 [+]",0.000001881,+],+]
"NETSAT-1 [+]","STARLINK-5142 [+]",0.000001881,+],+]
"ASTROCAST 0.1 [+]","STARLINK-2047 [+]",0.000001879,+],+]
"STARLINK-4528 [+]","NEXTSAT-2 [+]",0.000001877,+],+]
"STARLINK-4211 [+]","OBJECT AA [+]",0.000001875,+],+]
"CSTP 1.2 (STC 1.2) [+]","HORS 2 [+]",0.000001874,+],+]
"S-NET C [+]","STARLINK-5275 [+]",0.000001874,+],+]
"ICEYE-X2 [+]","STARLINK-4571 [+]",0.000001873,+],+]
"STARLINK-3866 [+]","OBJECT N [+]",0.000001872,+],+]
"ISAT [+]","STARLINK-1513 [+]",0.000001871,+],+]
"STARLINK-4207 [+]","OBJECT S [+]",0.000001871,+],+]
"STARLINK-4025 [+]","SNIPE 2 [+]",0.000001871,+],+]
"BCCSAT-1 [+]","ARTHUR-1 [+]",0.000001871,+],+]
"STARLINK-1411 [+]","OBJECT AL [+]",0.000001869,+],+]
"KOSEN-1 [+]","STARLINK-5259 [+]",0.000001868,+],+]
"STARLINK-3636 [+]","OBJECT AE [+]",0.000001868,+],+]
"STARLINK-3077 [+]","LEMUR-2-MANO [+]",0.000001867,+],+]
"LKW-1 [+]","YAOGAN-39 04A [+]",0.000001867,+],+]
"NANOACE [+]","STARLINK-5954 [+]",0.000001866,+],+]
"GMS-T [+]","ONEWEB-0289 [+]",0.000001866,+],+]
"STARLINK-4036 [+]","OBJECT AB [+]",0.000001865,+],+]
"STARLINK-3612 [+]","STRIX-BETA [+]",0.000001865,+],+]
"LEMUR-2-ZO [+]","STARLINK-1644 [+]",0.000001864,+],+]
"STARLINK-1128 [+]","TIANMU-1 09 [+]",0.000001864,+],+]
"STARLINK-1623 [+]","SHIJIAN-6 05A (SJ-6 05A) [+]",0.000001862,+],+]
"CELTEE 1 [+]","STARLINK-6145 [+]",0.000001862,+],+]
"CONNECTA T1.2 [+]","HAWK-7B [+]",0.000001861,+],+]
"STARLINK-3556 [+]","OBJECT C [+]",0.000001861,+],+]
"ION SCV-006 [+]","STARLINK-30425 [+]",0.000001859,+],+]
"STARLINK-3549 [+]","OBJECT AB [+]",0.000001858,+],+]
"STARLINK-4467 [+]","OBJECT C [+]",0.000001857,+],+]
"STARLINK-3645 [+]","OBJECT AH [+]",0.000001856,+],+]
"STARLINK-3503 [+]","OBJECT AK [+]",0.000001855,+],+]
"STARLINK-3456 [+]","OBJECT P [+]",0.000001854,+],+]
"STARLINK-4440 [+]","OBJECT P [+]",0.000001853,+],+]
"FUNCUBE-1 (AO-73) [+]","STARLINK-5598 [+]",0.000001852,+],+]
"SPACEBEE-6 [+]","STARLINK-5151 [+]",0.000001852,+],+]
"PROMETHEUS 2-1 [+]","OBJECT M [+]",0.000001849,+],+]
"OBJECT H [+]","STARLINK-30092 [+]",0.000001848,+],+]
"JILIN-1 09 [+]","STARLINK-3584 [+]",0.000001847,+],+]
"STARLINK-3458 [+]","STRATOSAT-TK 1 (RS52S) [+]",0.000001846,+],+]
"STARLINK-1191 [+]","NANOZOND 1 (RS49S) [+]",0.000001845,+],+]
"STARLINK-1234 [+]","Z-SAT [+]",0.000001844,+],+]
"STARLINK-5022 [+]","YARILO 3 [+]",0.000001843,+],+]
"STARLINK-1726 [+]","OBJECT P [+]",0.000001842,+],+]
"SAUDISAT 5A [+]","STARLINK-5447 [+]",0.000001842,+],+]
"JILIN-1 09 [+]","STARLINK-4201 [+]",0.000001841,+],+]
"SPACEBEE-105 [+]","GPX2 3U [+]",0.000001839,+],+]
"STARLINK-4304 [+]","OBJECT G [+]",0.000001837,+],+]
"NETSAT-1 [+]","STARLINK-3889 [+]",0.000001837,+],+]
"BRIO [+]","STARLINK-2086 [+]",0.000001837,+],+]
"COSMOS 2503 [+]","STARLINK-5069 [+]",0.000001835,+],+]
"ELYSIUM STAR 2 & LFF [+]","STARLINK-3646 [+]",0.000001834,+],+]
"STARLINK-4560 [+]","MONITOR-2 (RS39S) [+]",0.000001833,+],+]
"STARLINK-4293 [+]","NEXTSAT-2 [+]",0.000001833,+],+]
"JY1SAT (JO-97) [+]","STARLINK-4471 [+]",0.000001833,+],+]
"STARLINK-1093 [+]","SHIJIAN-6 05A (SJ-6 05A) [+]",0.000001832,+],+]
"STARLINK-4406 [+]","PRETTY [+]",0.00000183,+],+]
"STARLINK-3085 [+]","OBJECT C [+]",0.00000183,+],+]
"FLOCK 4S-31 [+]","GLOBAL-9 [+]",0.00000183,+],+]
"FLOCK 4Y-35 [+]","FLOCK 4Y-13 [+]",0.000001828,+],+]
"SPOT 7 [+]","NPSAT1 [+]",0.000001828,+],+]
"YAOGAN-30 C [+]","YAOGAN-30 AC [+]",0.000001828,+],+]
"STARLINK-3892 [+]","OBJECT E [+]",0.000001828,+],+]
"FLOCK 4Y-35 [+]","FLOCK 4Y-13 [+]",0.000001828,+],+]
"ICEYE-X5 [+]","STARLINK-4739 [+]",0.000001827,+],+]
"STARLINK-4080 [+]","OBJECT AA [+]",0.000001827,+],+]
"ODIN [+]","SPACEBEE-176 [+]",0.000001826,+],+]
"VENUS [+]","STARLINK-4466 [+]",0.000001826,+],+]
"OBJECT B [+]","OBJECT C [+]",0.000001825,+],+]
"STARLINK-5448 [+]","OBJECT AQ [+]",0.000001825,+],+]
"STARLINK-2526 [+]","OBJECT D [+]",0.000001824,+],+]
"STARLINK-5197 [+]","AVION KALUGA 650 [+]",0.000001822,+],+]
"SWARM B [+]","VZLUSAT-2 [+]",0.000001822,+],+]
"CORVUS BC4 [+]","STARLINK-5487 [+]",0.000001821,+],+]
"STARLINK-3650 [+]","OBJECT H [+]",0.000001821,+],+]
"STARLINK-3580 [+]","VIZARD-METEO (RS38S) [+]",0.000001821,+],+]
"STARLINK-3508 [+]","ION SCV-008 [+]",0.00000182,+],+]
"STARLINK-3529 [+]","ION SCV-008 [+]",0.00000182,+],+]
"SHIJIAN-6 03A (SJ-6 03A) [+]","AISTECHSAT 2 [+]",0.000001819,+],+]
"NULION [+]","STARLINK-30523 [+]",0.000001819,+],+]
"STARLINK-1904 [+]","OBJECT P [+]",0.000001818,+],+]
"STARLINK-4476 [+]","NEXTSAT-2 [+]",0.000001817,+],+]
"STARLINK-4783 [+]","KUZGTU 1 (RS47S) [+]",0.000001817,+],+]
"LING QIAO [+]","IRIDIUM 147 [+]",0.000001817,+],+]
"BUFENG 1A [+]","STARLINK-30091 [+]",0.000001817,+],+]
"CONNECTA T1.2 [+]","HAWK-7C [+]",0.000001815,+],+]
"STPSAT-5 [+]","STARLINK-5602 [+]",0.000001815,+],+]
"STARLINK-3835 [+]","OBJECT AM [+]",0.000001815,+],+]
"AYRIS-2 [+]","STARLINK-30520 [+]",0.000001814,+],+]
"SHIYAN 19 (SY-19) [+]","IT'S ABOUT TIME [+]",0.000001814,+],+]
"SNUSAT-2 [+]","STARLINK-6207 [+]",0.000001813,+],+]
"STARLINK-1979 [+]","OBJECT Z [+]",0.000001813,+],+]
"STARLINK-4471 [+]","CUBEBEL 2 (EU11S) [+]",0.000001811,+],+]
"STARLINK-3772 [+]","SNIPE 2 [+]",0.000001811,+],+]
"A-SEANSAT-PG1 [+]","STARLINK-30411 [+]",0.00000181,+],+]
"SHERPA-AC1 [+]","STARLINK-30274 [+]",0.00000181,+],+]
"ICEYE-X5 [+]","STARLINK-5203 [+]",0.000001809,+],+]
"STARLINK-4286 [+]","NEXTSAT-2 [+]",0.000001809,+],+]
"SHIJIAN-6 03A (SJ-6 03A) [+]","STARLINK-5314 [+]",0.000001808,+],+]
"LEMUR-2-THENICKMOLO [+]","STARLINK-3300 [+]",0.000001808,+],+]
"REIMEI (INDEX) [+]","STARLINK-4374 [+]",0.000001807,+],+]
"FLOCK 4Y-16 [+]","STARLINK-30405 [+]",0.000001806,+],+]
"HAWK-6A [+]","STARLINK-30546 [+]",0.000001806,+],+]
"STARLINK-4380 [+]","ANSER-FLW2 [+]",0.000001805,+],+]
"SAUDISAT 5A [+]","STARLINK-3570 [+]",0.000001805,+],+]
"STARLINK-1648 [+]","ION SCV-010 [+]",0.000001805,+],+]
"STARLINK-4787 [+]","SITRO-AIS 6 (CHIRKIN) [+]",0.000001804,+],+]
"STARLINK-1742 [+]","DRUMS [+]",0.000001803,+],+]
"ION SCV-003 [+]","STARLINK-5526 [+]",0.000001803,+],+]
"STARLINK-5472 [+]","OBJECT S [+]",0.000001802,+],+]
"SPACEBEE-6 [+]","STARLINK-5249 [+]",0.0000018,+],+]
"SUOMI-100 [+]","STARLINK-1711 [+]",0.0000018,+],+]
"FLOCK 4Y-3 [+]","FLOCK 4Y-16 [+]",0.0000018,+],+]
"STARLINK-3528 [+]","STRIX-BETA [+]",0.000001799,+],+]
"FUNCUBE-1 (AO-73) [+]","STARLINK-5073 [+]",0.000001798,+],+]
"STARLINK-4181 [+]","OBJECT K [+]",0.000001796,+],+]
"STARLINK-5826 [+]","CSC-1 [+]",0.000001795,+],+]
"STARLINK-4037 [+]","OBJECT D [+]",0.000001795,+],+]
"SUNSTORM [+]","REVELA [+]",0.000001795,+],+]
"COSMOS 2536 [+]","STARLINK-5015 [+]",0.000001792,+],+]
"UMBRA-06 [+]","OBJECT AJ [+]",0.00000179,+],+]
"CSTP 1.1 (STC 1.1) [+]","STARLINK-5503 [+]",0.000001789,+],+]
"STARLINK-1113 [+]","MONITOR-3 (RS58S) [+]",0.000001789,+],+]
"STARLINK-1119 [+]","TIANTUO 5 [+]",0.000001789,+],+]
"LEMUR-2-REMY-COLTON [+]","STARLINK-5121 [+]",0.000001789,+],+]
"SPACEBEE-6 [+]","STARLINK-3809 [+]",0.000001788,+],+]
"CUBESX-HSE 3 (RS42S) [+]","STARLINK-30145 [+]",0.000001788,+],+]
"PROBA-1 [+]","STARLINK-2435 [+]",0.000001787,+],+]
"KOSEN-1 [+]","STARLINK-5056 [+]",0.000001786,+],+]
